,shop_id,address,城市,company_registered_address,abbreviation,name,总计,通过数,拒绝数,接受数,接受金额,longitude,latitude
645,19211761,上海上海嘉定区金沙江路2890弄46号,上海,上海嘉定区金沙江路2890弄46号,沪美尔雅,上海美尔雅医疗美容门诊部有限公司,163,93,70,91,2497380.00元,31.24242,121.36057
646,19211762,上海上海市黄浦区打浦路15号2601-2603，2605-2608室,上海,上海市黄浦区打浦路15号2601-2603，2605-2608室,历思,上海历思医疗美容门诊部,1033,678,355,664,19546720.00元,31.2045,121.47114
647,19211763,东莞市东莞市莞城区体育路25号龙光君御旗峰23铺位,东莞市,东莞市莞城区体育路25号龙光君御旗峰23铺位,粤王晓杰,东莞莞城王晓杰医疗美容诊所有限公司,30,15,15,15,353000.00元,23.024401,113.760132
648,19211764,青岛市山东省青岛市市南区漳州一路33号商铺2楼,青岛市,山东省青岛市市南区漳州一路33号商铺二楼,鲁江南美,青岛江南名佳医学美容有限公司市南江南名佳医疗美容诊所,29,15,14,15,309000.00元,36.068851,120.400261
649,19211765,成都市泸州市江阳区江阳西路12幢1层2号,成都市,泸州市江阳区江阳西路12幢1层2号,泸州花都,泸州市医美花都整形美容诊所,23,10,13,10,79900.00元,28.87392,105.44028
650,19211767,天津天津市和平区南市街慎益大街118号,天津,天津市和平区南市街慎益大街118号,津华雍,天津市华雍医疗美容门诊有限公司,9,4,5,4,88000.00元,39.13388,117.18332
651,19211769,宁波市宁波市百丈路16号。大戴街22号,宁波市,宁波市鄞州区大戴街22号,宁波吾悦,宁波吾悦医疗美容,71,16,55,15,292880.00元,29.86585,121.56162
652,19211770,武汉市武昌区中北路武汉中央文化区k1地块一期一区第k1-s2、s3幢1-3层26号,武汉市,武昌区中北路武汉中央文化区k1地块一期一区第k1-s2、s3幢1-3层26号,鄂艺君美,武汉艺君美韩医疗美容门诊部有限公司,16,7,9,7,141800.00元,30.553221,114.347008
653,19211771,长沙市开福区芙蓉中路一段119号标志大厦101,长沙市,开福区芙蓉中路一段119号标志大厦101,湘一美,长沙一美医疗咨询管理有限公司,14,6,8,6,108200.00元,28.222781,112.987894
654,19211772,株洲市湖南省株洲市天元区耀华新村8栋103、104号门面,株洲市,湖南省株洲市天元区耀华新村8栋103、104号门面,株洲参美,天元区参美医疗美容诊所,13,4,9,4,55400.00元,27.830145,113.134987
655,19211773,厦门市厦门市思明区湖滨北路57号第二层0223单元,厦门市,厦门市思明区湖滨北路57号第二层0223单元,闽欣医美,厦门思明欣医美整形外科门诊部有限公司,42,25,17,25,387063.00元,24.47948,118.0844
656,19211774,杭州市杭州市萧山区北干街道金城路443号,杭州市,萧山区北干街道金城路443号,艺之花,杭州艺之花医疗投资管理有限公司萧山金城路医疗美容诊所,48,28,20,28,732760.00元,30.1819,120.25702
657,19211776,嘉兴市浙江省嘉兴市海宁市海州街道海昌南路306号,嘉兴市,浙江省嘉兴市海宁市海州街道海昌南路306号,海宁维多,海宁维多利亚医疗美容诊所有限公司,14,7,7,7,73640.00元,30.507165,120.693826
